0.45875	0.10375	-0.00195611
0.46125	0.10375	-0.00129654
0.46375	0.10375	-0.000675566
0.46625	0.10375	-9.36913e-05
0.46875	0.10125	-0.0019971
0.47125	0.10125	-0.0015029
0.45875	0.39625	-0.00200839
0.47375	0.10125	-0.00104851
0.47625	0.10125	-0.000634253
0.47875	0.10125	-0.000260449
0.52625	0.39125	-0.000546043
0.48125	0.10125	7.26212e-05
0.48375	0.10125	0.0003647
0.48625	0.10125	0.000615548
0.48875	0.10125	0.000824942
0.46125	0.39625	-0.0014303
0.49125	0.10125	0.000992687
0.49375	0.10125	0.00111862
0.49625	0.10125	0.00120264
0.48125	0.15125	0.000698467
0.49875	0.10125	0.00124465
0.48375	0.15125	-0.000199539
0.50125	0.10125	0.00124464
0.48625	0.15125	-0.000748142
0.48125	0.09875	-0.00240808
0.52875	0.39375	-0.000294814
0.46375	0.39625	-0.00104759
0.50375	0.10125	0.0012026
0.48375	0.09875	-0.00212076
0.48375	0.14875	0.00220912
0.48875	0.15125	-0.001022
0.48625	0.09875	-0.00187401
0.48875	0.09875	-0.00166805
0.53125	0.39375	0.000916132
0.50625	0.10125	0.00111859
0.46625	0.39375	0.00145531
0.48625	0.14875	0.0017238
0.49125	0.15125	-0.00114061
0.49125	0.09875	-0.00150307
0.50875	0.10125	0.000992672
0.48875	0.14875	0.00147214
0.49375	0.15125	-0.00119678
0.49375	0.09875	-0.00137921
0.51125	0.10125	0.000824961
0.52125	0.10375	0.00221394
0.49125	0.14875	0.00135812
0.45125	0.10625	-0.00179159
0.49625	0.09875	-0.00129658
0.53375	0.39375	0.00149142
0.49625	0.15125	-0.00122688
0.46875	0.10375	0.000448618
0.51375	0.10125	0.000615598
0.52375	0.10375	0.00183379
0.49375	0.14875	0.0013029
0.49875	0.15125	-0.00124464
0.49875	0.09875	-0.00125526
0.53625	0.39375	0.00145386
0.51625	0.10125	0.000364756
0.52625	0.10375	0.00141253
0.53375	0.10625	0.00234073
0.49625	0.14875	0.00127301
0.44375	0.10875	-0.00203837
0.45375	0.10625	-0.00100724
0.46625	0.39625	-0.00103187
0.50125	0.09875	-0.00125528
0.45125	0.39375	-0.00180374
0.54375	0.39125	0.00210788
0.46875	0.39375	0.000848605
0.50125	0.15125	-0.00125411
0.50375	0.09875	-0.00129662
0.53875	0.39375	0.00102081
0.51875	0.10125	7.26417e-05
0.52875	0.10375	0.00095053
0.53625	0.10625	0.00174932
0.49875	0.14875	0.00125533
0.50375	0.15125	-0.00125408
0.44625	0.10875	-0.00113131
0.45625	0.10625	-0.000260371
0.47125	0.10375	0.000950926
0.43875	0.11125	-0.00166788
0.45375	0.39375	-0.00102682
0.44375	0.39125	-0.00203686
0.54625	0.39125	0.00135299
0.55125	0.38875	0.00208471
0.54375	0.10875	0.00212923
0.50125	0.14875	0.00124589
0.52375	0.38875	-0.00197019
0.53125	0.39625	-0.00145106
0.50625	0.09875	-0.00137924
0.52125	0.10125	-0.000260507
0.44625	0.39125	-0.00112968
0.53125	0.10375	0.000448159
0.53875	0.10625	0.00111827
0.43875	0.38875	-0.00166876
0.54625	0.10875	0.00137039
0.55125	0.11125	0.00208703
0.47125	0.39125	0.00140435
0.50375	0.14875	0.00124591
0.50625	0.15125	-0.00123638
0.45625	0.39375	-0.000286276
0.44875	0.10875	-0.000260378
0.53375	0.39625	-0.000997973
0.50875	0.09875	-0.00150308
0.43375	0.11375	-0.00150289
0.54125	0.39375	0.000410728
0.52375	0.10125	-0.000634417
0.42875	0.11625	-0.0015441
0.55375	0.38875	0.0012033
0.52375	0.38625	-0.00153624
0.55875	0.38625	0.00162352
0.43375	0.38625	-0.00150263
0.56375	0.38375	0.00183397
0.54125	0.10625	0.000448104
0.55875	0.11375	0.00162307
0.50875	0.15125	-0.00117869
0.45875	0.10625	0.000448453
0.47375	0.10375	0.00141283
0.45875	0.39375	0.000406205
0.46375	0.39375	0.00143979
0.44125	0.11125	-0.000675662
0.44875	0.39125	-0.000262233
0.54875	0.39125	0.000562396
0.42375	0.11875	-0.00179134
0.44125	0.38875	-0.000676125
0.53375	0.10375	-9.41735e-05
0.42875	0.38375	-0.00154427
0.56875	0.38125	0.00183427
0.42375	0.38125	-0.0017915
0.54875	0.10875	0.000573573
0.55375	0.11125	0.00120236
0.52375	0.38375	-0.00135796
0.52375	0.38125	-0.00128896
0.56375	0.11625	0.00183396
0.56875	0.11875	0.0018341
0.52375	0.37875	-0.0012631
